entry,year,genre,source,a,b,c,text,
169,1939,FIC,BuglesBlowNoMore,A,B,C,  whut the matter with thet chile. You git yoh pappy foh ter bring some sassafras' n' I' 11 make you some tea whut' 11 bring you,
170,1965,FIC,Play:CrossSword,A,B,C,"  , nariba apahola. I'm coming, old Buzzard One-Eye. (With the sassafras root in one hand and his shovel in the other BASILIO trots after BUZZARD ONE-EYE",
171,1942,FIC,Harpers,A,B,C,  thin leaves fluttered in the blue April wind. Above the smokehouse and the tall sassafras was a blue April sky -- so high you couldn't see the sky-roof.,
172,1945,FIC,SkipMyLou,A,B,C,  dragged her up the steep slope of the hill to a small shelf where the sassafras grew thin and it was sheltered and dark among the higher trees. He stopped,
173,1843,FIC,VariousWritings,A,B,C,"  ! "" said Dick Snikkers, "" I heard some one over there by the sassafras tree. "" At that moment the shadow of a man glided behind the trunk",
174,1889,FIC,StandishStandish,A,B,C,"  consigned to Weston as agent of the Adventurers. The best room was given to sassafras root, of which the colonists had gathered great store, and with much rejoicing",
175,1945,FIC,FriendlyPersuasion,A,B,C,"  . Thy blood needs thinning. I'll boil thee up a good cup of sassafras tea. "" Jess turned away from the green and gold sunset and the patches",
176,1894,FIC,BurialGuns,A,B,C,"  it went down; the fields were poor, and grew up in briers and sassafras, and the house was too large and out of repair to keep from decay",
177,1934,FIC,UnfinishedCathedral,A,B,C,  was right. The boat was composed of inch/wide strips glued together. (The sassafras is the lightest of all native woods and an excellent material for boats but you,
178,1900,FIC,HaveHold,A,B,C,"  of the Santa Teresa; the rest, private ventures, trading for clapboard or sassafras, knew nothing of court affairs. Only the Sea Flower, sailing from London",
179,2000,MAG,TotalHealth,A,B,C,"  bark 1 part vitex berries 1 part Oregon grape too 1/2 part dong quai root Sassafras, cinnamon, orange peel and ginger to taste. Combine herbs. Fill a",
180,1931,FIC,ShadowsOnRock,A,B,C,  with her feet in a hot mustard bath while she drank a great quantity of sassafras tea. Then he put her to bed and entertained her with an account of,
181,1922,FIC,CityFire,A,B,C,  **48;2667;TOOLONG! and a hum of bees in the wild grape that trailed over the sassafras trees. Beside him a little wood spider stole noiselessly on her busy way.,
182,1958,FIC,DaughterEve,A,B,C,"  his name. However, the community's surgeon, who applied bear grease and sassafras poultices to the burns, declared that Smith would be unable to resume his duties",
183,2004,MAG,Backpacker,A,B,C,"  fresh green. CONTACT Brasstown Bald Visitor Center (706) 896-2556 USGSTOPO Jacks Gap SASSAFRAS MOUNTAIN South Carolina ELEVATION 3,560 feet RAN K 29 SUMMIT When it comes to Sassafras",
184,1942,FIC,AlongStreet,A,B,C,"  those fat legs. "" Uncle Dan inferred that some of the club discussions in Sassafras House were beginning to deal with the ignominies of the other sex. The T.S.O.",
185,1871,FIC,Wanderer,A,B,C,"  , Warm from the Gulf Stream. Seeking here, he met Groves built of sassafras, then filled his bark, And sped an ocean flight. But Champlain bold",
186,1951,FIC,MurderByBook,A,B,C,  once. Tasted pretty good. Like molasses with somethin' sharp in it. Sassafras taste. Made mep187feel like I was risin' and fallin' and everythin',
187,1841,NF,Book,ATreatise,A,B,C,  The Mountain Ash. The Ailantus. The Kentucky Coffee. The Willow. The Sassafras. The Catalpa. The Persimon. The Pepperidge. The Thorn. The Magnolia
188,1945,FIC,SkipMyLou,A,B,C,"  warm fire, and Lou, attending Mrs. Slovac, prepared a hot bowl of sassafras tea for her and made her lie quietly in the wide bed. Mr. Slovac",
189,1953,FIC,GoodSpiritLaurel,A,B,C,"  , and terrapins like young birds too, but the whippoorwills keep a-comin' like sassafras sprouts. "" Just then the whippoorwill stopped singing in the direction of the sty",
190,1945,FIC,SkipMyLou,A,B,C,"  climbed up the other side toward the thicket. Mamie backed deeper in among the sassafras saplings and leaned against a thick one. Her hands were behind her back,",
191,1835,FIC,HorseShoeRobinson,A,B,C,"  sick over here at a gentlewoman's house on Pedee. She thought a little sassafras tea might help her along, and I was sent out to try and get",
192,1886,FIC,AdventuresAnn,A,B,C,"  she was in her element. There were charming possibilities of nuts and checkerberries and sassafras and sweet flag all the way between the house and the pasture, and the",
193,1951,FIC,ProudNewFlags,A,B,C,"  "" "" Naw, up Kansas way. "" Billy inspected the end of a sassafras twig he had been chewing. "" Hull family got massacreed in that there Border",
194,1889,FIC,StandishStandish,A,B,C,"  Two weeks later the vessel, crew, and passengers were released, but the sassafras, the beaver skins, and the lumber went to heal and warm and house",
195,1889,FIC,StandishStandish,A,B,C,"  was worth something like forty dollars of our present money per pound. Besides the sassafras were several hogsheads of beaver skins, also very valuable at that time, and",
196,1969,NF,MankindOnMoveThe,A,B,C,"  largely because of its excellent surface. Aided by good ferry service over Bohemia and Sassafras Rivers, it went to Rock Hall on the Bay, above Kent Island,",
197,1971,FIC,Other,A,B,C,"  still burned black. Sassafras mittens, three-, four-, five- fingered leaves. Sassafras alhidum, according to the Chautauqua roll. Up in the topmost branches, the",
198,1993,FIC,Xanadu,A,B,C,"  later he was still in his rocker, motioning easily, dipping snuff, sipping sassafras tea, and starring out at the broad fields of corn that were before him",
199,1900,FIC,HaveHold,A,B,C,"  and the singing!... The happy miles to Weyanoke, the smell of the sassafras in its woods, the house all lit and trimmed. The fire kindled,",
200,1965,FIC,Play:CrossSword,A,B,C,"  and holds it triumphantly up.) That will make Chief Oriba an arroba of sassafras tea to purify his savage blood. APAHOLA Ponala, ati. (Come on",
