entry,year,genre,source,a,b,c,text,
348,1842,FIC,CareerPufferHopkins,A,B,C,"  and hold myself entitled to haunt the Bay and Island ever after, with a spruce ruffle of sea-weeds in my bosom. Puffer Hopkins was well pleased with the joyous",
349,1874,FIC,PrudencePalfrey,A,B,C,"  hours, and the office was deserted. The gray-haired head book-keeper, and the spruce young clerks who occupied the adjoining desks, had been gone an hour or more",
350,1922,FIC,FlamingJewel,A,B,C,"  picked up his rifle, seized his arm, and fairly dragged him into a spruce thicket. "" Do you want to get my father into trouble! "" she",
351,1940,MAG,SatEvePost,A,B,C,"  with homemade oars of featherweight spruce, which increased their popularity. Normally, milled spruce is not strong. But Foss had brought front the old country the knack of",
352,1942,NF,StoryManHisFood,A,B,C,"  health.'? Lind thought it (the tree) to be he American spruce. "" | In 1593, one Captain Hawkins cured his seriously ailing crew of",
353,1868,FIC,BoneSquash,A,B,C,"  . A chord Enter Spruce Pink, l., 1. e. Spruce. Spruce Pink Stop dem perjured nuptializations. Ladies scream -- Gentlemen support them. Bone.",
354,1957,MAG,Time,A,B,C,"  are trying to boost as one of the principal art centers in the U.S., Spruce says: "" It is important that a painting at least represent something that is",
355,1921,FIC,FlamingForest,A,B,C,"  red-hot embers under the ash, and he smelled burning leather. A forest of spruce and cedar skeletons still crackled and snapped and burst out into sudden tongues of flame",
356,1971,MAG,Harpers,A,B,C,  spring of 1970 panicked the Canadian Establishment. Trudeau sent his personal hairdresser to help spruce up the local Liberal party leaders for television appearances. Money poured in. Falsified,
357,1851,NF,FlowerGardenBrecks,A,B,C,"  these Roses were trained, consisting of nothing more than three or four strong /z/ spruce poles, were taken away in autumn, and the plants laid down and covered",
358,1987,NEWS,NYT,A,B,C,"  Visa; checks; money orders. Christmas orders by Dec. 15. <> <> Spruce Mountain Blueberries, P.O Box 68, West Rockport, Me. 04865; 207-236-3538. //",
359,1909,FIC,AirShipBoysOrQuest,A,B,C,"  seven in number, when joined, were 54.12 feet in length. The American spruce frame and the aluminum joints were all intact. This work finished the day.",
360,1946,MAG,Atlantic,A,B,C,"  roots of felled trees, and bringing these into the camp, or by collecting spruce cones in the forest. But these supplies were never sufficient to keep some of",
361,1897,FIC,AwardJustice <,A,B,C,"  the sky. Already the mountain breezes, fragrant with the breath of tamarack, spruce and pine, stole in on adventurous wings through the car windows; lifted locks",
362,1980,FIC,LoonLake,A,B,C,  from view by intervening hill its south shore across the water filled with pine and spruce that rose u straight on the mountainside in a kind of terror. The lake,
363,1962,NF,scan,A,B,C,"  of this forest, have been almost completely depleted, and their places taken by spruce, jack pine, balsam fir and other inferior species. Firs and pines also",
364,1921,FIC,GoldenSnare,A,B,C,"  eighth night, as he sat near his fire in a thick clump of dwarf spruce, that the thing happened which Pierre Breault, with a fatalism born of superstition",
365,1898,FIC,KlondikeNuggets and,A,B,C,"  Beyond Chilkoot Pass plenty of timber is to be found, consisting of pine, spruce, cottonwood, and birch. Thus far not the first sign of game had",
366,1818,FIC,LadiesMonitor,A,B,C,"  sir, if you please, I'll etch you one of his antipodes. Spruce Dicky Dangle is a lady's man, Fine as the spangles on a lady",
367,1878,FIC,LeavenworthCase,A,B,C,"  to question them, "" said I, coming back. In another moment the spruce Q and the shock-headed Cook entered the room. "" Ah, "" said Mr.",
368,1988,FIC,Alaska,A,B,C,"  , build them a house on the banks of the salmon stream beneath the big spruce trees, and carve himself a totem pole like the ones that had graced his",
369,1985,FIC,Play:Blackface,A,B,C,  NATIVE Logs. SPRUCE What animals you have roun' here? NATIVE Frogs. SPRUCE An' what sort of soil? NATIVE Bogs. SPRUCE How' bout you,
370,1835,FIC,HorseShoeRobinson,A,B,C,"  faithful ally was converted, by this traffic, for the nonce, into a spruce, well-looking, and gay young officer of the enemy's line. The most",
371,1887,FIC,FarmLegends,A,B,C,"  healthy process lends, Than the critiques of Brothers and of Friends? When the spruce Junior, not disposed to shirk, Begins to get down fairly to his work",
372,1869,MAG,Atlantic,A,B,C,  line does not cease till nearly twelve thousand feet is reached. A silver-fir or spruce is the one charm among the trees. But the flora is more varied and,
373,1917,FIC,VirginiaElkCreek,A,B,C,"  Lincoln. Kingdom of the Blind, The. By E. Phillips Oppenheim. King Spruce. By Holman Day. Knave of Diamonds, The. By Ethel M. Dell",
374,1963,NF,ChemistryWoods,A,B,C,"  sapwood and cambium of Douglas-fir, and also in true cedars, larch, and spruce (85). A trace of the 3' - 0- glucoside of quercetin was also",
375,1943,NF,RegionalGeography,A,B,C,"  White pine was the principal commercial tree. but jack and Norway pine and even spruce and fir were associated with it. I n the southern portion were beech,",
376,1910,FIC,EmigrantTrail,A,B,C,"  leaf washed clean, his malady grew worse and he lay on the bed of spruce boughs tossing in a sickness none of them understood. They were uneasy, came",
377,1985,FIC,Play:Blackface,A,B,C,"  women don't have to put up wid dis kind of carryin' on. SPRUCE Honey, is you talkin' again, or still talkin'? BERT WILLIAMS",
378,1919,FIC,ValleyVisionBook,A,B,C,"  , "" J'etais bucheron. "" How it brought back the smell of the big spruce forest to hear that word chantier, in Oxford!) Illustration: "" I",
379,1920,FIC,ValleySilentMen,A,B,C,"  creeks and little lakes, and the rich glow of thick patches of cedar and spruce and balsam, scattered like great rugs of velvety luster amid the flowering green of",
380,1979,MAG,Time,A,B,C,"  , only two 10-ft. firs herald the holiday. And in Washington, a white spruce festooned with 2,500 colored lights and 5,000 shiny ornaments easily upstages the Capitol behind it",
381,1988,FIC,Alaska,A,B,C,"  the bleak building serving as his church, he looked up at the shaman's spruce and cried aloud: I was never meant to be a black. I've",
382,1877,NF,HowCampOut,A,B,C,"  common use, and a lighter set to take when transportation is limited. Sound spruce, free from large knots and tolerably straight-grained, makes good poles; pine answers",
383,1920,FIC,TroopOneLabrador,A,B,C,"  the roots now and put un to soak. "" Andy dug around the white spruce tree and in a little while gathered a sufficient quantity of long string-like roots.",
384,1906,NF,NewEarth,A,B,C,  it thus shown that with proper fire protection and with careful harvesting there is ample spruce in the state to supply a large demand indefinitely. Even when the land has,
385,1999,FIC,FantasySciFi,A,B,C,"  turned onto the section line road. Beyond the second bend, in the tall spruce trees where he knew he would find it, he walked steadily toward the cabin",
386,1937,FIC,NorthwestPassage,A,B,C,"  felt, must be behind us, since nothing could be worse than that endless spruce bog. War, however, is one of the things that never improves with",
387,1968,FIC,MorningNoonNight,A,B,C,"  the lobby. "" "" Good, "" she agreed. The two men were spruce in their freshly pressed uniforms, two such very different men. "" Did you",
388,1920,FIC,BackGodsCountry,A,B,C,  himself for the terrible night that was coming -- he walked several miles back into the stunted spruce on his snowshoes. It was mid-afternoon when he returned with a haunch of caribou,
389,1996,NF,ArchitecturalFollies,A,B,C,"  Cincinnati judge, Alfred Nippert, and they too loved the remote little house on Spruce Creek. When Maud died in 1937 Nippert needed something to concentrate on to excise",
390,1910,FIC,TrailSourdough<,A,B,C,"  beside camp fire, when his fine barytone mingled with an ascending cloud from burning spruce knots, and added enjoyment to the hour. At last the old Indian raised",
391,1967,NF,GenusPinus,A,B,C,"  l Sub-Boreal 2500-4500 2nd spruce maximum 3rd spruce minimum Atlantic 4500-7500 3rd spruce maximum f Spruce and P. cembra Boreal 7500-8000 P. cembra Pre-Boreal, Sub-Arctic 8000-13,000 No pollen found Ice",
392,1993,FIC,SouthernRev,A,B,C,"  yet. Two men and himself, they'd have the tree, a fair-sized spruce eroded off the left bank, clear of the road in no time. The",
393,1919,FIC,NomadsNorth,A,B,C,"  with meat soaked in boiling fat. He made himself a "" blind "" of spruce and cedar boughs, and sat for long hours, watching with his rifle.",
394,1963,NF,ChemistryWoods,A,B,C,"  , and Monterey pine (1,21). A second polysaccharide was isolated from white spruce as an insoluble copper complex, which on hydrolysis gave mannose, galactose, and",
395,1988,FIC,Alaska,A,B,C,  : the great tsunami knocking down Vasili's church but allowing the shaman's lone spruce to stand; shadows on Vasili's crucifix at dusk; that first whale that,
396,1839,FIC,NixsMateAnHistorical,A,B,C,"  go another. The windows and walls of the banqueting-room were adorned with branches of spruce, and the mistletoe had its place over the door. In the course of",
397,1977,FIC,DarkDesign,A,B,C,"  a chancy procedure, but he would have to try it. Frigate, unlike Spruce, might not be so willing to commit suicide now that there were no more",
398,1845,FIC,MargaretATaleReal,A,B,C,"  "" exclaimed he. "" What! would you not have the child exhilarate and spruce up a little? "" cried the father. "" You mistake me, friend",
399,1858,MAG,Atlantic,A,B,C,"  to slender, spiring tops, while they are narrower below. Not only the spruce and fir, but even the arbor-vitae and white pine, unlike the soft,",
400,1867,FIC,SayingsDrBushwhacker,A,B,C,  Company to extract this valuable ore from the veins of Mt. St. Elias. Spruce trees not bigger than a wisp broom grow in some patches. These are valuable,
401,1950,NF,ForestProducts,A,B,C,"  . The long, strong fibers from such conifers as the southern yellow pines, spruce, hemlock, and balsam firs are preferred in pulp manufacture; differences in the",
402,1922,FIC,CountryBeyond<,A,B,C,"  , with the gleam of ice-covered lakes here and there, fringed by their black spruce and cedar and balsam -- a country of storm, of deep snows, and",
403,1931,MAG,NatGeog,A,B,C,"  . Denser and thicker became the forest as we marched on. Huge trunks of spruce and hemlock rose 15o feet, forming a dense canopy of lacy green, beneath",
404,1966,NF,LandsContrast,A,B,C,"  and beech, while the most numerous conifer types were the fir, hemlock, spruce and white pine, the last-named being the best timber tree. Most of the",
405,1909,MAG,Harpers,A,B,C,"  proceeded to his labors on his ark. Nehemiah stood in front of the lordly spruce that Daniel was about to attack with the axe, and in the name of",
406,1833,FIC,LifeWritingsMajor,A,B,C,"  , and brushed up as well as I could, and should have looked tolerable spruce if it hadn't been for an unlucky hole in the knee of my trouses",
407,1922,FIC,CountryBeyond<,A,B,C,"  The rock-caps of the ridge began to light up, like timid signal-fires. Black spruce and balsam and cedar glistened as if bathed in enamel. And the moon came",
408,1827,MAG,NorthAmRev,A,B,C,"  to the water's edge with a growth of pine, cedar, aspen, spruce, &c. Two high, conical mountains are seen rising from the interior.",
409,1985,FIC,Play:Blackface,A,B,C,"  of dat kind a hintin' aroun' so I just quit. BERT WILLIAMS Spruce asked me to help Zekiel brush up for his school examination, so I asked",
410,1963,NF,ChemistryWoods,A,B,C,"  ) ALCOHOLS Esters of phthalic acid have recently been found lit the wood of Sitka spruce (115), and tamarack (140) and piperonylic acid has been isolated",
411,1901,NF,SecretWoods,A,B,C,"  Those in the rear (I could see them over the top of the scrub spruce, behind which I crouched in the path) said in every muscle: """,
412,1875,FIC,MarkTwainsSketches,A,B,C,"  ' an' a-swellin' up! Pooty soon,' long comes sich a spruce young nigger a-sailin' down de room wid a yaller wench roun' de wais",
413,1843,FIC,AlhallaLordTalladega,A,B,C,"  Where birch and aspen intervene, And next a grove of sombre hue, Where spruce and fir arrest the view; A hill succeeds, and then a wold,",
414,1875,NF,SquirrelsOther,A,B,C,"  , I kept her box supplied with flowers, such as apple-blossoms, cherry, spruce, maple, and so on. Also I kept her box disinfected, with",
415,1937,FIC,EnemyGods,A,B,C,"  and blent with the lush green of the Alpine meadows, the dark woods of spruce, the sunburnt rock, and the sparkling snow of the distant peaks. Was",
416,1920,FIC,ValleySilentMen,A,B,C,  ate his first meal in two days. The next morning he climbed a tall spruce and surveyed the country about him. Westward there was a broad low country shut,
417,1979,FIC,SilverGhost,A,B,C,"  ! Jim, please! Please! Jimbo ducked under the low branches of a spruce at the edge of the clearing and skidded to a stop in the underbrush.",
418,1963,NF,ChemistryWoods,A,B,C,"  small: spruce BNL 0.12 to 0.14, Iijorkman lignin 0.05 to 0.07, and spruce wood lignin, approximately 0.03, expressed as moles per methoxyl (83)",
419,1920,FIC,RidersSilences,A,B,C,"  and saw a bed made of a great heap of the tips of limbs of spruce, a bed softer than down and more fragrant than any manufactured perfume, however",
420,1930,MAG,NatGeog,A,B,C,  fill our jug. Soon the ranges fencing the Stewart River valley appeared over the spruce tops and on a bend ahead the white buildings of Stewart flashed in the sun,
421,2003,MAG,FieldStream,A,B,C,"  . White pelicans skimmed low, their wing tips nearly brushing the surface like the Spruce Goose on its maiden flight. It took Gordon precisely the amount of time required",
422,1959,MAG,Time,A,B,C,"  ), the picture was not quite as grey as that figure indicated. The Spruce Falls Power &; Paper Co. Ltd., in which the Times holds a 42%",
423,1833,NF,ShortHistoryPaper-money,A,B,C,"  one time last winter, there were upwards of sixteen hundred poor persons in the Spruce Street Alms-house; and many more were receiving outdoor relief. * In some years the",
424,1913,FIC,IsobelRomanceNorthern,A,B,C,"  . He picked up the trail easily. Half an hour later he stopped. Spruce and balsam grew thick about him, shutting out what was left of the wind",
425,1912,FIC,PluckOnLongTrail,A,B,C,"  signals; and used dense smokes and thin smokes, both. Green pine and spruce and fire boughs raise a thick black smoke. In army scouting on the plains",
426,1881,MAG,Scribners,A,B,C,"  white-capped swells. But the water is evidently deeper than I found it on the Spruce Mountain rift, not quite so much broken by rocks, and the channels are",
427,1968,FIC,Airport,A,B,C,  and was careful not to spoil the crease in the trousers of his tailored Blue Spruce pebble-weave suit. Elliott Freemantle had long ago88 AIRPORTdiscovered that people preferred their lawyers --,
428,1833,NF,HistoryVegetable,A,B,C,"  /z/ supply might be raised in every county, are at present lying idle. Spruce Pinta abies- The NORWAY SPRUCE FIR (Pinus abies "") is probably the loftiest",
429,1951,MAG,Time,A,B,C,"  rocky shore of Lake Mestock the party divided, settled down to wait in their spruce and fern blinds on opposite sides of the lake. They didn't have to",
430,1991,MAG,Sierra,A,B,C,"  , and as we bounce around a curve our passage is blocked by a downed spruce whose roots have been unable to hold in the shallow, rocky soil. While",
431,1940,FIC,Money,A,B,C,  a matter of fact the two older girls had merely stepped in among some low spruce branches where there was a carpet of red needles covering the dry ground. The,
432,1832,MAG,NorthAmRev,A,B,C,"  In the account of trees, for example, it is said of the White Spruce, its trunk is more tapering than the Black Spruce, and like which,",
433,1972,NEWS,CSMonitor,A,B,C,"  pool, turns into sea bluffs, then into Mexican pine forests, then into spruce forests, and finally into the six-foot-high pygmy forest. The institute already owns part",
434,1851,NF,FlowerGardenBrecks,A,B,C,"  fears that our New England climate will be too severe for them /z/ The Norway Spruce (Abies excelsa), and Austrian Pine (Pinus Austrica), are great",
435,1920,FIC,LittleMaidOldMaine,A,B,C,"  was covered by a thick growth of alders, with here and there a small spruce tree. Anna wondered how she would ever manage to bring a cup filled with",
436,1902,NF,WoodFolkAtSchool,A,B,C,"  on a blasted stub overlooking the pool. Kookooskoos had been sleeping in a dark spruce when the sounds waked him, and he started out instantly, not to hunt",
437,1919,FIC,NomadsNorth,A,B,C,  a rolling plain that was made up of meadows and lakes and great sweeps of spruce and cedar forest. For a week Noozak had been making for a certain creek,
438,1868,FIC,BoneSquash,A,B,C,"  me dis mornin'. Now, my satisfaction calls for revenge. Music. Spruce draws his sword cane. A general scream, when the Devil appears up trap",
439,1999,FIC,Ploughshares,A,B,C,"  police were. Up high on the cliff, the man wandered into the dark spruce trees behind the red rocks, then out, onto the cliff, then away",
440,1919,FIC,NomadsNorth,A,B,C,"  , broken at intervals by the faint, crashing sweep of great wings in the spruce and balsam tops as the hunters launched themselves up and over them in the direction",
441,1990,MAG,Americas,A,B,C,"  's theory of evolution. Close on Bates' heels came the indefatigable botanist Richard Spruce, who spent 17 years in the Amazon collecting over 7,000 new plant species and",
442,1858,MAG,Atlantic,A,B,C,"  quarter. It was only three or four rods wide, but the firs and spruce through which it trickled seemed yet taller by contrast. Being in this dreamy state",
443,1867,FIC,Tiger-LiliesANovel,A,B,C,"  , as Philip stood up. "" Yes. "" Without further ado, a spruce attendant in citizen's dress, unarmed, stepped from the next room, politely",
444,1961,MAG,SatEvePost,A,B,C,"  , reefs of exposed, lichen-covered granite, specimen plantings of hemlock, beech and spruce, topped off by four ponds. It is, I might add, the",
445,1863,FIC,LifeInOpenAirOther,A,B,C,"  , all give but a feeble, restless, unrecreating slumber, compared to the spruce or hemlock bed in a forest of Maine. This is fragrant, springy,",
446,1833,NF,HistoryVegetable,A,B,C,"  on the Continent. This forest consists for the most part of Scotch fir and spruce, the former yielding red or yellow deal, and the latter white. In",
447,1863,FIC,Shoulder-Straps<,A,B,C,"  railroad car two "" soldiers "" sit down beside you, and one is a spruce, natty-whiskered, good-looking member of a pet regiment of the N.G.S.N.Y. or the N.Y.S.M.",
448,1912,NF,NegroAtWorkInNew,A,B,C,"  this same block, and two boarding houses in Leonard Street and one each in Spruce and Franklin and Lispenard Streets. The next year two other boarding houses were started",
449,1995,MAG,Time,A,B,C,"  nation's largest temperate rain forest and home of grizzlies, eagles and 800-year-old Sitka spruce. The Republican lawmakers envision victory in a 15-year battle to open part of Alaska",
450,2004,MAG,Backpacker,A,B,C,"  to parts of the 200 square miles of forest devastated by lava and ash. Spruce and fir are returning at lower elevations, but the upper regions of St. Helens",
451,1843,FIC,VariousWritings,A,B,C,"  above its birthplace before it disappeared from the odd little countenance for ever. The spruce spare man was a new passenger, who, seeing the single vacancy in the",
452,1999,MAG,AmericanCraft,A,B,C,"  CEDERQUIST Revenge of the Deconstructionist Saw Chair, 1995, Baltic birch plywood, Sitka spruce, maple, 58 3/4 by 18 1/3 by 23 3/4 inches. MARK DEL",
453,1966,FIC,Tai-Pan,A,B,C,"  "" Perry said, indicating a side table. He had anticipatedStruan's need to spruce up. The Tai-Pan had a fanatical obsession with his personal cleanliness. "" There",
454,2007,FIC,ColorsInsulting,A,B,C,"  between two towering ranges, plunging into vast aromatic forests of pine, larch, spruce, fir, the sound of roaring water perpetually in their ears, until at",
455,1963,NF,ChemistryWoods,A,B,C,"  categories of linkages between monomeric units are more or less likely to be present in spruce lignin: 1. "" Head-to-tail "" linkages: (a) alkyl-aryl ether linkages",
456,1951,MAG,NatGeog,A,B,C,"  5-ply tuningpin block of hard maple. "" Our sounding boards are made from quartered spruce, "" Mr. Steinway explained. "" We've patented a diaphragmatic soundboard,'",
457,1880,FIC,JackJill,A,B,C,"  sort of bird's hotel, "" said Jill, looking out at the tall spruce before her window, every spray now tipped with a soft green. "" They",
458,1854,FIC,Walden,A,B,C,"  fruit; or to swamps where the usnea lichen hangs in festoons from the white spruce trees, and toadstools, round tables of the swamp gods, cover the ground",
459,1919,FIC,NomadsNorth,A,B,C,"  would have eaten the frog, but Neewa was ahead of him there. The spruce and balsam gum clogged up his teeth and almost made him vomit because of its",
460,1963,FIC,FiveDaysOblivion,A,B,C,"  The grounds were ablaze with lights. Nestled comfortably among a stand of pines and spruce, the building reminded Sam of the luxurious hunting lodges he had heard that New",
461,1911,MAG,Harpers,A,B,C,"  indulge ourselves in thinking, has sensed a truer self in it than in King Spruce or in The Ramrodders. All three of the books are about people in the",
462,1939,MAG,Time,A,B,C,  's Buildings Superintendent Willard Gooding made a few constructive errors. # He selected solid spruce planking one and one-half inches thick instead of the one-inch boards ordinarily used in track,
463,1913,FIC,IsobelRomanceNorthern,A,B,C,  hear Isobel's accusing voice in the low soughing of the night wind in the spruce tops; and in the stillness of the world that hung heavy and close about,
464,1974,FIC,LoveFeast,A,B,C,"  higher than the house in frontp102of which it grew, and every branch of the spruce had been covered with lights. In another front yard, someone had fashioned,",
465,1870,FIC,ShadowMolochMountain,A,B,C,  and soft; the heat of noon-day brought out the balsamic odors of fir and spruce; just within reach of eye and ear the full-bosomed Sachawissa sang her song of,
466,1868,FIC,BoneSquash,A,B,C,  scream -- Gentlemen support them. Bone. Bone Squash Who is dis nigger? Spruce. Spruce Pink I am the victim of despair. Junietta. Junietta Ducklegs Oh,
467,1935,FIC,RedSkyInMornin,A,B,C,  butter awfully. Uncle Frank was smoking and watching the coffee-pot. He had a green spruce limb shoved through the handle to hold it in case the embers collapsedand it should,
468,1868,FIC,RaggedDickOrStreet,A,B,C,"  man, who was a porter in the employ of a firm doing business on Spruce Street. "" Made it by shines, in course. My guardian don't",
469,1963,NF,ChemistryWoods,A,B,C,"  spruce wood (63). Furthermore, many of the structural elements postulated for spruce protolignin on the basis of chemical evidence are represented in these compounds, such as",
470,1967,FIC,UnderEyeStorm,A,B,C,"  from Burma, Norway-pine planking, a dinghy of Port Orford cedar, spars of spruce from Nova Scotia, hackmatack knees, white-ash battens, honey-locust cabin bulkhead, cherry-faceddrawers",
471,1851,NF,FlowerGardenBrecks,A,B,C,"  known as a hardy ornamental evergreen, is finer than either the Black or White Spruce, and is distinguished from them by its much longer cylindrical cones, thick foliage",
472,1895,FIC,Zeit-Geist,A,B,C,"  to another. Both broad levels were covered with forest of ash and maple, spruce and tamarack; but long ago, some time in the thirties, impious hands",
473,1947,FIC,SecondGrowth,A,B,C,"  the top of the low ridge. Along the ridge was a fringe of black spruce, and over the tips of the spruce, embedded in the metallic sky,",
474,1963,NF,ChemistryWoods,A,B,C,"  lignin, estimated to be present in amounts of 0.020 to 0.025 per methoxyl in spruce lignin and lignosulfonic acids (4). Free coniferyl aldehyde has repeatedly been isolated",
475,1912,FIC,PluckOnLongTrail,A,B,C,"  cut the spy's tracks. I might not have found them, among the spruce needles; but Fitzpatrick the Bad Hand did. He found a heel mark,",
476,1996,MAG,FieldStream,A,B,C,"  Tom down. The buck is bedded with its back to the bole of a spruce tree. We have spent just under an hour working into position and now,",
477,1948,NF,ScienceServant,A,B,C,"  , there is one major exception. In some plants, including notably pine, spruce, oak, and apple trees, one finds what is known as the """,
478,1933,MAG,SatEvePost,A,B,C,"  the fire, and saw blue smoke rising in a spiral up through the green spruce. Joe's eyes then fell on the bloodstained trail from Dan's leg;",
479,1919,FIC,NomadsNorth,A,B,C,"  The moon rose out of the east in a glory of golden fire. The spruce and balsam forests stood out like islands in a yellow sea of light, and",
480,2003,MAG,Skiing,A,B,C,  THERE? SOUND OFF AT SKIINGMAG.COM/INSIDELINE Illustration COLOR MAP KNOT BUMPER BALL HOOTER SKIP JACK SPRUCE GLADES TERRAIN PARK MOUNTAINEER TERRAIN PARK // #,
481,1993,MAG,NaturalHist,A,B,C,"  includes 194 acres of the adjacent forest, made up of Engelmann spruce, blue spruce, and Douglas fir. Beneath these cone-bearing trees, which are more abundant as",
482,1867,MAG,Atlantic,A,B,C,"  such as Sycamore, Vine, Cherry, Walnut, Chestnut, Pine, and Spruce. Accident changed some of these appellations in the course of years, so that",
483,1947,FIC,SecondGrowth,A,B,C,"  sprang up tall and yellow around their untrodden doors, and little by little the spruce marched in from the woods and engulfed the meadows, took them back. Every",
484,1870,FIC,LostInFog,A,B,C,  to be gum. Vast quantities of a substance which goes by the name of spruce gum are manufactured and sold; but the pure gum is a very different article,
485,1935,FIC,TimeOutMind,A,B,C,  it as we two beside George on the high front seat. Sometimes when the spruce woods shut us in for a mile or more and we lost sight of those,
486,1922,FIC,SkyLineSpruce,A,B,C,"  the stream of which his brother had written and which they must ascend to reach Spruce Pass. Only five miles distant, in a quartering direction from the river,",
487,1957,FIC,EdgeDarkness,A,B,C,  wheeled suddenly into the air from its untidy nest on the top of a dead spruce. He was drenched to the knees in black mold when he at last found,
488,1987,FIC,WorldAsIFoundIt,A,B,C,  I have no idea. I am unhappy with the whole scheme. Moore's spruce chair gave a crack. But Russell said you were quite keen on it.,
489,1963,NF,ChemistryWoods,A,B,C,"  chief constituent of sulfite turpentine obtained from relief gases in the acid sulfite pulping of spruce and hemlock woods. It occurs in small amounts in some woods, but its",
490,1902,NF,WoodFolkAtSchool,A,B,C,"  little brook, with an alder swale on one side and a dark, gloomy spruce tangle on the other -- an ideal spot for a moose to keep her little",
491,1899,MAG,Atlantic,A,B,C,"  a single winter wren scold at me behind my back as I sit on a spruce log, but for some reason there are few birds here to-day. The fact",
492,1931,MAG,NatGeog,A,B,C,"  cool and pleasant; the trail leads clown zigzag through wonderful forests of firs, spruce, and oaks, with many species of rhododendron undergrowth. Various | green shades",
493,1971,FIC,Other,A,B,C,"  gathered in the parlor for this same sad purpose, Niles stares at Holland, spruce in his blue suit and white collar, wearing one of his father's ties",
494,1991,MAG,NatlParks,A,B,C,"  that receive heavy doses of acid rain and fog. Wood samples taken from sick spruce at several locations contained an unnatural surplus of aluminum and a shortage of calcium,",
495,1922,FIC,SkyLineSpruce,A,B,C,  always lighted with pleasure at the first glimpse of her graceful form framed by the spruce. She too had always taken pleasure in these little meetings and in the gay,
496,1896,FIC,Writings [1896-1914],A,B,C,"  had a mother. Runaway schoolboys, maybe. One Tall and dark as a spruce; the other Blue and gold in the eyes and hair Soft and low in",
497,1833,FIC,LifeWritingsMajor,A,B,C,"  and along in the middle of it there hung down two great bunches of green spruce tops as big as a hogset, and they were stuck full of lamps all",
498,1896,NEWS,NYT-Reg,A,B,C,"  truck with. a canopy top found himself powerless to stop at the corner of Spruce and Nassau Streets. His horses planted their feet against the slippery stones, and",
499,1974,MAG,Time,A,B,C,"  for proposing such reforms as the absolute separation of investment and commercial banking. A spruce, reserved descendant of Mayflower passengers, during World War II Aldrich headed the British",
500,1917,FIC,VirginiaElkCreek,A,B,C,"  hidden insects. To her right rose the mountain wall, dark with pine and spruce, though here and there a flaming service-berry or a hawthorn broke through the evergreens",
